invited,user_reco,evt_p_reco,user_pop,frnd_inf1,evt_pop,interested,not_interested
0,0.0,0.0,0.000144182697165,0.0,-4.60103293189e-06,0,0
0,0.0,0.0,0.000144182697165,0.0,1.38030987957e-05,0,0
0,0.0,0.0,0.000144182697165,0.0,4.1409296387e-05,1,0
0,0.0,0.0,0.000144182697165,0.0,9.20206586379e-06,1,0
0,0.0,0.0,0.000144182697165,0.0,-6.90154939784e-06,0,0
0,0.0,0.0,0.000144182697165,0.0,1.15025823297e-05,0,0
0,0.0,0.0,0.000144182697165,0.0,4.1409296387e-05,0,0
0,0.0,0.0,0.000144182697165,0.0,0.0,0,0
0,0.0,0.0,0.000144182697165,0.0,0.000103523240968,0,0
0,0.0,0.0,0.000144182697165,0.0,1.15025823297e-05,0,0
0,0.0,0.0,0.000654450086389,0.0,1.84041317276e-05,1,0
0,0.0,0.0,0.000654450086389,0.0,1.15025823297e-05,0,0
0,0.0,0.0,0.000654450086389,0.0,4.83108457849e-05,0,0
0,0.0,0.0,0.000654450086389,0.0,1.15025823297e-05,0,0
0,0.0,0.0,0.000654450086389,0.0,6.44144610465e-05,0,0
0,0.0,0.0,0.000654450086389,0.0,2.99067140573e-05,1,0
0,0.0,0.0,0.000283273440341,0.0,1.61036152616e-05,0,0
0,0.0,0.0,0.000283273440341,0.0,1.15025823297e-05,0,0
0,0.0,0.0,0.000283273440341,0.0,0.0,0,0
0,0.0,0.0,0.000283273440341,0.0,9.20206586379e-05,0,0
0,0.0,0.0,0.000283273440341,0.0,3.68082634551e-05,0,0
0,0.0,0.0,0.000283273440341,0.0,6.90154939784e-06,1,0
0,0.0,0.0,2.67997578374e-07,0.0,1.61036152616e-05,0,0
0,0.0,0.0,2.67997578374e-07,0.0,1.61036152616e-05,1,0
0,0.0,0.0,2.67997578374e-07,0.0,1.84041317276e-05,1,0
0,0.0,0.0,2.67997578374e-07,0.0,-0.000264559393584,0,0
0,0.0,0.0,2.67997578374e-07,0.0,-4.60103293189e-05,0,0
0,0.0,0.0,2.67997578374e-07,0.0,6.67149775125e-05,0,0
0,0.0,0.0,2.67997578374e-07,0.0,6.67149775125e-05,1,0
0,0.0,0.0,0.000115238958701,0.0,2.30051646595e-06,0,0
0,-0.198160470039,0.0,0.000115238958701,0.0,8.28185927741e-05,1,0
0,0.0,0.0,0.000115238958701,0.0,1.61036152616e-05,0,0
0,0.0,0.0,0.000115238958701,0.0,-8.97201421719e-05,0,0
0,0.0,0.0,0.000115238958701,0.0,-5.52123951827e-05,0,0
0,0.0,0.0,0.000115238958701,0.0,-9.43211751038e-05,0,0
0,0.0,0.0,0.000425044159301,0.0,1.15025823297e-05,0,0
0,0.0,0.0,0.000425044159301,0.0,5.75129116487e-05,0,0
0,0.0,0.0,0.000425044159301,0.0,4.83108457849e-05,0,0
0,0.0,0.0,0.000425044159301,0.0,2.53056811254e-05,0,0
0,0.0,0.0,0.000425044159301,0.0,2.30051646595e-06,0,0
0,0.0,0.0,0.000425044159301,0.0,3.45077469892e-05,1,0
0,0.0,0.0,0.000237445854439,0.0,1.84041317276e-05,1,0
0,0.0,0.0,0.000237445854439,0.0,1.84041317276e-05,0,0
0,0.0,0.0,0.000237445854439,0.0,-2.30051646595e-06,0,0
0,0.0,0.0,0.000237445854439,0.0,0.0,0,0
0,0.0,0.0,0.000237445854439,0.0,0.000108124273899,0,0
0,0.0,0.0,0.000237445854439,0.0,0.000338175920494,0,0
0,0.0,0.0,0.0003296370214,0.0,-0.000105823757434,0,0
0,0.0,0.0,0.0003296370214,0.0,-1.38030987957e-05,1,0
0,0.0,0.0,0.0003296370214,0.0,1.15025823297e-05,0,0
0,0.0,0.0,0.0003296370214,0.0,1.15025823297e-05,0,0
0,0.0,0.0,0.0003296370214,0.0,0.0,0,0
0,0.0,0.0,0.0003296370214,0.0,4.3709812853e-05,0,0
0,0.0,0.0,0.00010719903135,0.0,4.1409296387e-05,1,0
0,0.0,0.0,0.00010719903135,0.0,5.98134281146e-05,1,0
0,0.0,0.0,0.00010719903135,0.0,-2.99067140573e-05,1,0
0,0.0,0.0,0.00010719903135,0.0,0.000115025823297,1,0
0,0.0,0.0,0.00010719903135,0.0,4.3709812853e-05,0,0
0,0.0,0.0,0.00010719903135,0.0,1.38030987957e-05,0,0
0,0.0,0.0,0.00010719903135,0.0,-6.90154939784e-06,1,0
0,0.0,0.0,0.00010719903135,0.0,0.000108124273899,0,0
0,0.0,0.0,0.00010719903135,0.0,3.45077469892e-05,0,0
0,0.0,0.0,0.00010719903135,0.0,9.20206586379e-06,0,0
0,0.0,0.0,0.00010719903135,0.0,1.38030987957e-05,1,0
0,0.0,0.0,0.00010719903135,0.0,-0.000101222724502,1,0
0,0.0,0.0,0.00010719903135,0.0,2.76061975914e-05,1,0
0,0.0,0.0,0.00010719903135,0.0,0.0,1,0
0,0.0,0.0,0.00010719903135,0.0,1.15025823297e-05,1,0
0,0.0,0.0,0.00010719903135,0.0,0.000117326339763,0,0
0,1.12441427935e-06,0.0,0.00010719903135,0.0,-3.45077469892e-05,0,0
0,0.0,0.0,0.00010719903135,0.0,5.06113622508e-05,0,0
0,0.0,0.0,0.00010719903135,0.0,0.00017023821848,0,0
0,0.0,0.0,0.00010719903135,0.0,7.13160104443e-05,0,0
0,0.0,0.0,0.00010719903135,0.0,0.0,1,0
0,0.0,0.0,0.000322133089205,0.0,2.53056811254e-05,0,0
0,0.0,0.0,0.000322133089205,0.0,3.91087799211e-05,1,0
0,0.0,0.0,0.000322133089205,0.0,5.29118787168e-05,0,0
0,0.0,0.0,0.000322133089205,0.0,1.15025823297e-05,0,0
0,0.0,0.0,0.000322133089205,0.0,-2.30051646595e-06,0,0
0,0.0,0.0,0.000322133089205,0.0,7.82175598422e-05,0,0
0,0.0,0.0,0.000127298849728,0.0,5.98134281146e-05,0,0
0,0.0,0.0,0.000127298849728,0.0,0.0,1,0
0,0.0,0.0,0.000127298849728,0.0,1.15025823297e-05,1,0
0,0.0,0.0,0.000127298849728,0.0,9.43211751038e-05,0,0
0,0.0,0.0,0.000127298849728,0.0,-2.99067140573e-05,0,0
0,0.0,0.0,0.000127298849728,0.0,1.38030987957e-05,1,0
0,0.0,0.0,0.000127298849728,0.0,3.45077469892e-05,0,0
0,0.0,0.0,0.000127298849728,0.0,6.21139445806e-05,0,0
0,0.0,0.0,0.000127298849728,0.0,0.0,1,0
0,0.0,0.0,0.000170178462267,0.0,-2.30051646595e-05,1,0
0,0.0,0.0,0.000170178462267,0.0,-6.90154939784e-06,0,0
0,0.0,0.0,0.000170178462267,0.0,1.38030987957e-05,0,0
0,0.0,0.0,0.000170178462267,0.0,1.61036152616e-05,0,0
0,0.0,0.0,0.000170178462267,0.0,-0.000101222724502,0,0
0,0.0,0.0,0.000273893525098,0.0,-1.84041317276e-05,0,0
0,0.0,0.0,0.000273893525098,0.0,0.0,0,0
0,0.0,0.0,0.000273893525098,0.0,-0.000147233053821,1,0
0,0.0,0.0,0.000273893525098,0.0,4.60103293189e-06,0,0
0,0.0,0.0,0.000273893525098,0.0,-1.84041317276e-05,0,0
0,0.0,0.0,0.000273893525098,0.0,8.511910924e-05,0,0
0,0.0,0.0,0.000228601934353,0.0,8.05180763081e-05,0,0
0,0.0,0.0,0.000228601934353,0.0,0.0,0,0
0,0.0,0.0,0.000228601934353,0.0,1.61036152616e-05,0,0
0,0.0,0.0,0.000228601934353,0.0,-4.1409296387e-05,1,0
0,0.0,0.0,0.000228601934353,0.0,4.60103293189e-06,0,0
1,0.0,0.0,6.96793703772e-06,0.0,5.75129116487e-05,0,0
0,0.0,0.0,6.96793703772e-06,0.0,1.15025823297e-05,0,0
0,0.0,0.0,6.96793703772e-06,0.0,6.21139445806e-05,0,0
0,0.0,0.0,6.96793703772e-06,0.0,-4.3709812853e-05,0,0
0,0.0,0.0,6.96793703772e-06,0.0,5.52123951827e-05,1,0
1,0.0,0.0,6.96793703772e-06,0.0,3.22072305233e-05,0,0
0,0.0,0.0,5.17235326262e-05,0.0,-0.000149533570287,1,0
0,0.0,0.0,5.17235326262e-05,0.0,-2.76061975914e-05,0,0
0,0.0,0.0,5.17235326262e-05,0.0,0.000103523240968,0,0
0,0.938367399437,0.0,5.17235326262e-05,0.0,1.38030987957e-05,0,0
0,0.0,0.0,5.17235326262e-05,0.0,-6.90154939784e-06,0,0
0,0.0967325723167,0.0,5.17235326262e-05,0.0,0.000324372821698,0,0
0,0.0,0.0,4.50235931668e-05,0.0,-2.99067140573e-05,1,0
0,0.0,0.0,4.50235931668e-05,0.0,2.76061975914e-05,0,0
0,0.0,0.0,4.50235931668e-05,0.0,5.98134281146e-05,0,0
0,0.0,0.0,4.50235931668e-05,0.0,-3.45077469892e-05,0,0
0,0.0,0.0,4.50235931668e-05,0.0,1.15025823297e-05,1,0
1,0.0,0.0,4.50235931668e-05,0.0,0.0,1,0
0,0.0,0.0,4.50235931668e-05,0.0,-1.84041317276e-05,0,0
0,0.0,0.0,4.50235931668e-05,0.0,1.38030987957e-05,0,0
0,0.0,0.0,0.000169642467111,0.0,-9.89222080357e-05,0,0
0,0.0,0.0,0.000169642467111,0.0,2.30051646595e-06,0,0
0,0.0,0.0,0.000169642467111,0.0,1.15025823297e-05,1,0
0,0.0,0.0,0.000169642467111,0.0,2.30051646595e-05,0,0
0,0.0,0.0,0.000169642467111,0.0,4.60103293189e-06,0,0
0,0.0,0.0,0.000169642467111,0.0,-9.89222080357e-05,1,0
0,0.0,0.0,0.000169642467111,0.0,5.06113622508e-05,0,0
0,0.0,0.0,0.00037573260488,0.0,6.21139445806e-05,0,0
0,0.0,0.0,0.00037573260488,0.0,5.75129116487e-05,0,0
0,0.0,0.0,0.00037573260488,0.0,2.30051646595e-05,0,0
0,0.0,0.0,0.00037573260488,0.0,9.43211751038e-05,1,0
0,0.0,0.0,0.00037573260488,0.0,0.0,0,0
0,0.0,0.0,0.00037573260488,0.0,3.91087799211e-05,0,0
0,0.0,0.0,0.000247093767261,0.0,0.000126528405627,0,0
0,0.0,0.0,0.000247093767261,0.0,0.0,0,0
0,0.0,0.0,0.000247093767261,0.0,-1.15025823297e-05,0,0
0,0.0,0.0,0.000247093767261,0.0,4.60103293189e-06,0,0
0,0.0,0.0,0.000247093767261,0.0,1.15025823297e-05,0,0
0,0.0,0.0,0.000247093767261,0.0,0.000641844093999,1,0
0,0.0,0.0,6.05674527125e-05,0.0,-0.000800579730149,0,0
0,0.0,0.0,6.05674527125e-05,0.0,2.76061975914e-05,0,0
0,0.0,0.0,6.05674527125e-05,0.0,4.60103293189e-06,0,0
0,0.0,0.0,6.05674527125e-05,0.0,0.000103523240968,0,0
0,0.0,0.0,6.05674527125e-05,0.0,6.44144610465e-05,1,0
0,0.0,0.0,6.05674527125e-05,0.0,4.60103293189e-06,0,0
0,0.0,0.0,0.000313825164276,0.0,0.00017023821848,0,0
0,0.0,0.0,0.000313825164276,0.0,4.60103293189e-05,0,0
0,0.0,0.0,0.000313825164276,0.0,1.15025823297e-05,0,0
0,0.0,0.0,0.000313825164276,0.0,2.30051646595e-05,0,0
0,0.0,0.0,0.000313825164276,0.0,0.000225450613663,1,0
0,0.0,0.0,0.000313825164276,0.0,4.83108457849e-05,0,0
0,0.0,0.0,5.27955229397e-05,0.0,3.22072305233e-05,0,0
0,0.0,0.0,5.27955229397e-05,0.0,0.000117326339763,0,0
0,0.0,0.0,5.27955229397e-05,0.0,-4.1409296387e-05,0,0
0,0.0,0.0,5.27955229397e-05,0.0,0.000223150097197,1,0
0,0.0,0.0,5.27955229397e-05,0.0,4.3709812853e-05,0,0
0,0.0,0.0,5.27955229397e-05,0.0,2.30051646595e-06,0,0
0,0.0,0.0,0.000616662427838,0.0,2.76061975914e-05,0,0
0,0.0,0.0,0.000616662427838,0.0,5.75129116487e-05,0,1
0,0.0,0.0,0.000616662427838,0.0,2.30051646595e-05,1,0
0,0.0,0.0,0.000616662427838,0.0,4.60103293189e-06,0,0
0,0.0,0.0,0.000616662427838,0.0,-5.75129116487e-05,0,0
0,0.0,0.0,0.000616662427838,0.0,0.0,0,0
0,0.0,0.0,0.000616662427838,0.0,2.53056811254e-05,0,0
0,0.0,0.0,0.000383772532231,0.0,4.1409296387e-05,0,0
0,0.0,0.0,0.000383772532231,0.0,9.20206586379e-06,0,0
0,0.0,0.0,0.000383772532231,0.0,0.000112725306831,0,0
0,0.0,0.0,0.000383772532231,0.0,0.000174839251412,0,0
0,0.0,0.0,0.000383772532231,0.0,0.00051071465544,1,0
0,0.0,0.0,0.000383772532231,0.0,4.60103293189e-05,1,0
0,0.0,0.0,0.000383772532231,0.0,1.61036152616e-05,0,0
0,0.0,0.0,0.000244145793899,0.0,4.60103293189e-06,0,0
0,0.0,0.0,0.000244145793899,0.0,4.60103293189e-06,0,0
0,0.0,0.0,0.000244145793899,0.0,1.15025823297e-05,1,0
0,0.0,0.0,0.000244145793899,0.0,2.76061975914e-05,0,0
0,0.192806824456,0.0,0.000244145793899,0.0,6.90154939784e-06,1,0
0,0.0,0.0,0.000244145793899,0.0,0.0,1,0
0,0.0,0.0,0.000244145793899,0.0,2.07046481935e-05,1,0
0,0.0,0.0,0.000244145793899,0.0,-0.000124227889161,0,0
0,0.0,0.0,6.94113727988e-05,0.0,4.1409296387e-05,0,0
0,0.0,0.0,6.94113727988e-05,0.0,9.20206586379e-06,0,0
0,0.0,0.0,6.94113727988e-05,0.0,2.30051646595e-05,0,0
0,0.0,0.0,6.94113727988e-05,0.0,2.76061975914e-05,1,0
0,0.0,0.0,6.94113727988e-05,0.0,2.30051646595e-06,0,0
0,0.0,0.0,6.94113727988e-05,0.0,2.07046481935e-05,0,0
0,0.0,0.0,6.94113727988e-05,0.0,3.22072305233e-05,1,0
0,0.0,0.0,0.000278717481509,0.0,4.60103293189e-06,0,0
0,0.409972720015,0.0,0.000278717481509,0.0,5.98134281146e-05,1,0
0,0.0,0.0,0.000278717481509,0.0,2.53056811254e-05,0,0
0,0.0,0.0,0.000278717481509,0.0,4.60103293189e-06,0,0
0,0.0,0.0,0.000200462188624,0.0,-0.00112955358478,1,0
0,0.0,0.0,0.000200462188624,0.0,3.91087799211e-05,1,0
0,0.0,0.0,0.000200462188624,0.0,0.00035197901929,0,0
0,0.0,0.0,0.000200462188624,0.0,0.000280663008845,0,0
0,0.0,0.0,0.000200462188624,0.0,0.0,0,0
0,0.0,0.0,0.000200462188624,0.0,2.07046481935e-05,0,0
0,0.0,0.0,0.000200462188624,0.0,0.0,0,0
0,0.0,0.0,0.000200462188624,0.0,2.30051646595e-06,1,0
0,0.0,0.0,0.000200462188624,0.0,-4.60103293189e-06,1,0
0,0.0,0.0,0.000200462188624,0.0,3.68082634551e-05,1,0
0,0.0,0.0,0.000360456742913,0.0,1.38030987957e-05,0,0
0,0.0,0.0,0.000360456742913,0.0,0.000179440284344,0,0
0,0.0,0.0,0.000360456742913,0.0,1.15025823297e-05,0,0
0,0.0,0.0,0.000360456742913,0.0,1.38030987957e-05,0,0
0,0.0,0.0,0.000360456742913,0.0,1.61036152616e-05,1,0
0,0.0,0.0,0.000360456742913,0.0,1.38030987957e-05,0,0
0,0.0,0.0,0.000360456742913,0.0,8.28185927741e-05,0,0
0,0.0,0.0,0.000360456742913,0.0,2.76061975914e-05,1,0
0,0.0,0.0,0.000360456742913,0.0,-0.000126528405627,0,0
0,0.0,0.0,0.000360456742913,0.0,9.20206586379e-06,0,0
0,0.0,0.0,0.000360456742913,0.0,-2.76061975914e-05,0,0
0,0.0,0.0,0.000360456742913,0.0,4.60103293189e-06,0,0
0,0.0,0.0,0.000419416210155,0.0,-2.53056811254e-05,1,0
1,0.0,0.0,0.000419416210155,0.0,1.15025823297e-05,0,0
0,0.0,0.0,0.000419416210155,0.0,4.1409296387e-05,0,0
0,0.0,0.0,0.000419416210155,0.0,0.000641844093999,0,0
0,0.0,0.0,0.000419416210155,0.0,1.15025823297e-05,0,0
0,0.0,0.0,0.000419416210155,0.0,-0.00025535732772,0,0
0,0.0,0.0,0.000246289774526,0.0,4.60103293189e-05,0,0
0,0.0,0.0,0.000246289774526,0.0,1.84041317276e-05,1,0
0,0.0,0.0,0.000246289774526,0.0,2.30051646595e-06,0,0
0,0.0,0.0,0.000246289774526,0.0,2.76061975914e-05,0,0
0,0.0,0.0,0.000246289774526,0.0,2.07046481935e-05,0,0
1,0.0,0.0,0.000246289774526,0.0,2.30051646595e-06,0,0
0,-2.22044604925e-16,0.0,0.00039717241115,0.0,1.84041317276e-05,0,0
0,0.0,0.0,0.00039717241115,0.0,2.30051646595e-05,1,0
0,0.0,0.0,0.00039717241115,0.0,6.21139445806e-05,0,0
0,0.0,0.0,0.00039717241115,0.0,0.000115025823297,0,0
0,0.0,0.0,0.00039717241115,0.0,5.98134281146e-05,0,0
0,0.0,0.0,0.00039717241115,0.0,-2.99067140573e-05,1,0
0,0.0,0.0,0.00039717241115,0.0,1.15025823297e-05,1,0
0,0.0,0.0,0.00039717241115,0.0,-8.97201421719e-05,0,0
0,0.0,0.0,0.00039717241115,0.0,1.38030987957e-05,1,0
0,0.0,0.0,0.000102911070096,0.0,6.90154939784e-06,0,0
0,0.0,0.0,0.000102911070096,0.0,4.1409296387e-05,0,0
0,0.0,0.0,0.000102911070096,0.0,0.0,0,0
0,0.0,0.0,0.000102911070096,0.0,-8.511910924e-05,0,0
0,0.0,0.0,0.000102911070096,0.0,-0.000234652679527,1,0
0,0.0,0.0,0.000102911070096,0.0,8.97201421719e-05,0,0
0,0.0,0.0,1.79558377511e-05,0.0,-0.000112725306831,1,0
0,0.0,0.0,1.79558377511e-05,0.0,-0.000140331504423,0,0
0,0.0,0.0,1.79558377511e-05,0.0,2.53056811254e-05,0,0
0,0.0,0.0,1.79558377511e-05,0.0,0.00018174080081,0,0
0,0.0,0.0,1.79558377511e-05,0.0,5.98134281146e-05,1,0
0,0.0,0.0,1.79558377511e-05,0.0,1.61036152616e-05,0,0
0,0.0,0.0,1.79558377511e-05,0.0,-0.000135730471491,1,0
0,0.0,0.0,1.79558377511e-05,0.0,2.07046481935e-05,1,0
0,7.98592494355e-08,0.0,1.79558377511e-05,0.0,-2.30051646595e-06,0,0
0,0.0,0.0,0.000571370837093,0.0,1.61036152616e-05,0,0
1,0.0,0.0,0.000571370837093,0.0,0.000223150097197,0,0
0,0.0,0.0,0.000571370837093,0.0,4.1409296387e-05,0,0
1,0.0,0.0,0.000571370837093,0.0,3.22072305233e-05,0,0
1,0.0,0.0,0.000571370837093,0.0,0.000117326339763,0,0
0,0.0,0.0,0.000571370837093,0.0,-1.38030987957e-05,1,0
1,0.0,0.0,0.000571370837093,0.0,9.20206586379e-06,1,0
1,0.0,0.0,7.77192977284e-06,0.0,2.30051646595e-05,1,0
1,0.0,0.0,7.77192977284e-06,0.0,0.000124227889161,0,0
0,0.0,0.0,7.77192977284e-06,0.0,0.00015873563615,0,0
0,0.0,0.0,7.77192977284e-06,0.0,1.61036152616e-05,0,0
0,0.0,0.0,7.77192977284e-06,0.0,1.61036152616e-05,0,0
0,0.0,0.0,7.77192977284e-06,0.0,0.000126528405627,0,0
0,0.0,0.0,0.000232621898029,0.0,2.30051646595e-05,1,0
0,0.0,0.0,0.000232621898029,0.0,2.76061975914e-05,1,0
0,0.0,0.0,0.000232621898029,0.0,3.22072305233e-05,0,0
0,0.0,0.0,0.000232621898029,0.0,-0.000264559393584,0,0
0,0.0,0.0,0.000232621898029,0.0,7.59170433762e-05,0,0
0,0.0,0.0,0.000232621898029,0.0,6.67149775125e-05,0,0
0,0.0,0.0,0.000232621898029,0.0,7.59170433762e-05,0,0
0,0.0,0.0,0.000334192980232,0.0,3.22072305233e-05,0,1
0,0.0,0.0,0.000334192980232,0.0,-4.1409296387e-05,0,0
0,0.0,0.0,0.000334192980232,0.0,1.38030987957e-05,0,0
0,0.0,0.0,0.000334192980232,0.0,1.38030987957e-05,0,0
0,0.0,0.0,0.000334192980232,0.0,3.22072305233e-05,0,0
0,0.0,0.0,0.000334192980232,0.0,1.38030987957e-05,0,0
0,0.0,0.0,0.000334192980232,0.0,-1.38030987957e-05,1,0
0,0.0,0.0,0.000313557166697,0.0,-5.98134281146e-05,0,0
0,0.0,0.0,0.000313557166697,0.0,0.000174839251412,0,0
1,0.0,0.0,0.000313557166697,0.0,4.60103293189e-05,0,0
1,2.53489939688,0.0,0.000313557166697,0.0,1.84041317276e-05,0,0
0,0.0,0.0,0.000313557166697,0.0,1.61036152616e-05,0,0
1,0.0,0.0,0.000313557166697,0.0,1.61036152616e-05,0,0
0,0.0,0.0,0.000313557166697,0.0,3.68082634551e-05,0,0
0,0.0,0.0,0.000313557166697,0.0,-1.15025823297e-05,1,0
0,0.0,0.0,0.000313557166697,0.0,7.36165269103e-05,1,0
0,0.0,0.0,0.000313557166697,0.0,1.61036152616e-05,0,0
0,0.0,0.0,0.000313557166697,0.0,2.76061975914e-05,0,0
0,0.0,0.0,0.000313557166697,0.0,2.99067140573e-05,0,0
0,0.0,0.0,0.000393688442631,0.0,1.61036152616e-05,0,0
0,0.0,0.0,0.000393688442631,0.0,0.00019324338314,0,0
0,0.0,0.0,0.000393688442631,0.0,8.97201421719e-05,0,0
0,0.0,0.0,0.000393688442631,0.0,1.61036152616e-05,0,0
0,0.0,0.0,0.000393688442631,0.0,-5.52123951827e-05,1,0
0,0.0,0.0,0.000393688442631,0.0,3.45077469892e-05,0,0
0,0.0,0.0,0.000393688442631,0.0,1.15025823297e-05,0,0
0,0.0,0.0,0.000393688442631,0.0,3.22072305233e-05,0,0
0,0.192509382554,0.0,0.000393688442631,0.0,2.76061975914e-05,0,0
0,0.0,0.0,0.000393688442631,0.0,-1.84041317276e-05,0,0
0,0.0,0.0,0.000393688442631,0.0,2.30051646595e-05,1,0
0,0.0,0.0,0.000393688442631,0.0,2.76061975914e-05,1,0
0,0.0,0.0,0.000393688442631,0.0,0.000108124273899,0,0
0,0.0,0.0,9.11191766471e-05,0.0,-0.000179440284344,0,0
0,0.0,0.0,9.11191766471e-05,0.0,6.44144610465e-05,1,0
0,0.0,0.0,9.11191766471e-05,0.0,5.75129116487e-05,1,0
0,0.0,0.0,9.11191766471e-05,0.0,-0.000119626856229,0,0
0,0.0,0.0,9.11191766471e-05,0.0,-1.38030987957e-05,0,0
0,0.0,0.0,9.11191766471e-05,0.0,1.84041317276e-05,0,0
0,0.0,0.0,9.11191766471e-05,0.0,-0.000172538734946,0,0
1,0.0,0.0,0.000645338168724,0.0,9.20206586379e-06,0,0
0,0.0,0.0,0.000645338168724,0.0,6.67149775125e-05,0,0
1,0.0,0.0,0.000645338168724,0.0,2.30051646595e-06,0,0
1,0.0,0.0,0.000645338168724,0.0,2.99067140573e-05,0,0
1,0.0,0.0,0.000645338168724,0.0,6.67149775125e-05,0,0
0,0.0,0.0,0.000645338168724,0.0,-4.3709812853e-05,1,0
0,0.0,0.0,0.000215738050591,0.0,5.52123951827e-05,0,0
0,0.0,0.0,0.000215738050591,0.0,2.99067140573e-05,0,0
0,0.0,0.0,0.000215738050591,0.0,0.000188642350208,0,0
0,0.0,0.0,0.000215738050591,0.0,4.60103293189e-06,0,0
0,0.0,0.0,0.000215738050591,0.0,2.30051646595e-06,0,0
0,0.0,0.0,0.000215738050591,0.0,1.61036152616e-05,1,0
0,0.0,0.0,9.75511185281e-05,0.0,4.1409296387e-05,0,0
0,0.0,0.0,9.75511185281e-05,0.0,-2.30051646595e-06,0,0
0,0.0,0.0,9.75511185281e-05,0.0,2.99067140573e-05,1,0
0,0.0,0.0,9.75511185281e-05,0.0,-4.60103293189e-06,0,0
0,0.0,0.0,9.75511185281e-05,0.0,-2.99067140573e-05,0,0
0,0.0,0.0,9.75511185281e-05,0.0,2.53056811254e-05,0,0
0,0.0,0.0,9.56751354795e-05,0.0,-1.61036152616e-05,0,0
0,0.0,0.0,9.56751354795e-05,0.0,5.29118787168e-05,0,0
0,0.0,0.0,9.56751354795e-05,0.0,1.61036152616e-05,1,0
0,0.0,0.0,9.56751354795e-05,0.0,7.59170433762e-05,0,0
0,0.0,0.0,0.000380556561291,0.0,3.45077469892e-05,1,0
0,0.0,0.0,0.000380556561291,0.0,1.15025823297e-05,1,0
0,0.0,0.0,0.000380556561291,0.0,6.21139445806e-05,0,0
0,0.0,0.0,0.000380556561291,0.0,1.15025823297e-05,0,0
0,0.0,0.0,0.000380556561291,0.0,-0.000188642350208,0,0
0,0.0,0.0,0.000380556561291,0.0,0.000103523240968,0,0
0,0.0,0.0,0.000380556561291,0.0,0.000335875404028,0,0
0,0.0,0.0,0.000380556561291,0.0,1.38030987957e-05,1,0
0,0.0,0.0,0.000380556561291,0.0,5.98134281146e-05,1,0
0,0.0,0.0,0.000380556561291,0.0,-2.99067140573e-05,1,0
0,0.0,0.0,0.000380556561291,0.0,3.91087799211e-05,1,0
0,0.0,0.0,0.000380556561291,0.0,5.06113622508e-05,0,0
0,0.0,0.0,0.000380556561291,0.0,1.15025823297e-05,0,0
0,0.0,0.0,0.000380556561291,0.0,4.60103293189e-06,0,0
0,0.0,0.0,0.000380556561291,0.0,0.0,0,0
0,0.0,0.0,0.000380556561291,0.0,-3.45077469892e-05,0,1
